ID	title	year	runtime	rating	votes	budget	opening_weekend_usa	gross_usa	worldwide_gross	genres
tt0374584	Control	2004	104	6.2	6942	6800000	n/a	n/a	n/a	Crime,Sci-Fi,Thriller
tt0374887	Munna Bhai M.B.B.S.	2003	156	8.1	67319	n/a	48772	48772	3137716	Comedy,Drama,Musical
tt0374900	Napoleon Dynamite	2004	96	6.9	188104	400000	116666	44540956	46138887	Comedy
tt0375063	Sideways	2004	127	7.5	171912	16000000	207042	71503593	109706931	Comedy,Drama,Romance
tt0375154	Tristan + Isolde	2006	125	6.8	49175	n/a	6583135	14734633	28047963	Action,Drama,Romance
tt0375173	Alfie	2004	103	6.2	48853	60000000	6218335	13399812	35060882	Comedy,Drama,Romance
tt0375210	White Noise	2005	101	5.5	45847	10000000	24113565	56386759	91196419	Drama,Horror,Mystery
tt0375233	Innocence	2004	122	6.8	5390	n/a	n/a	n/a	n/a	Drama,Mystery
tt0375568	Astro Boy	2009	94	6.3	31212	65000000	6702923	19551067	39886986	Action,Animation,Comedy
tt0375611	Black	2005	122	8.2	31689	n/a	125343	754819	1266341	Drama
tt0375679	Crash	2004	112	7.8	404996	6500000	9107071	54580300	98410061	Crime,Drama,Thriller
tt0375735	Enduring Love	2004	100	6.4	9617	n/a	34610	358362	1721086	Drama,Mystery,Romance
tt0375785	Gray Matters	2006	96	5.8	6617	n/a	25714	71561	944479	Comedy,Romance
tt0375912	Layer Cake	2004	105	7.3	156911	n/a	81706	2339957	11850214	Action,Crime,Drama
tt0375920	The Libertine	2004	114	6.3	33860	n/a	27804	4835065	10852064	Biography,Drama,History
tt0376076	Pithamagan	2003	139	8.4	4381	n/a	n/a	n/a	n/a	Action,Crime,Drama
tt0376105	Racing Stripes	2005	102	5.2	15065	30000000	13920052	49772522	90754475	Adventure,Comedy,Drama
tt0376108	Rebound	2005	86	5.2	11911	33100000	5033848	16809014	17492014	Comedy,Family,Sport
tt0376127	Anniyan	2005	181	8.2	12564	n/a	n/a	n/a	n/a	Action,Drama,Thriller
tt0376136	The Rum Diary	2011	119	6.2	95669	45000000	5135369	13109815	23947544	Comedy,Drama
tt0376479	American Pastoral	2016	108	6.1	13561	n/a	149038	544098	2063436	Crime,Drama
tt0376541	Closer	2004	104	7.2	193397	27000000	7707972	33987757	115505027	Drama,Romance
tt0376543	Color Me Kubrick	2005	86	6.1	6111	n/a	37201	71190	497009	Comedy,Drama
tt0376968	The Return	2003	110	8.0	39147	n/a	19795	504256	8482993	Drama
tt0376994	X-Men: The Last Stand	2006	104	6.7	462010	210000000	102750665	234362462	459256008	Action,Sci-Fi
tt0377062	Flight of the Phoenix	2004	113	6.1	50220	45000000	5019430	21009180	34586268	Action,Adventure,Drama
tt0377084	Ladies in Lavender	2004	104	7.0	10199	n/a	149224	6765081	20421130	Drama,Music,Romance
tt0377091	Mean Creek	2004	90	7.2	29621	500000	29170	603951	802948	Crime,Drama
tt0377092	Mean Girls	2004	97	7.0	309371	17000000	24432195	86058055	128970716	Comedy
tt0377107	Proof	2005	100	6.7	41562	20000000	193840	7535331	14189860	Drama,Mystery
tt0377109	The Ring Two	2005	110	5.4	87700	50000000	35065237	76231249	160864957	Horror,Mystery,Thriller
tt0377309	Survival Island	2005	95	4.9	8708	9000000	n/a	n/a	558764	Drama,Romance,Thriller
tt0377471	Be Cool	2005	118	5.6	65380	53000000	23450212	56046979	95226116	Comedy,Crime,Drama
tt0377713	Cube Zero	2004	97	5.7	34528	n/a	n/a	n/a	n/a	Drama,Mystery,Sci-Fi
tt0377749	Dead Birds	2004	91	5.6	9353	1500000	n/a	n/a	n/a	Horror,Thriller,Western
tt0377752	Dear Frankie	2004	105	7.7	20559	n/a	37542	18025	1656829	Drama,Romance
tt0377800	Don't Come Knocking	2005	122	6.6	6977	11000000	30630	440793	4663501	Drama,Music
tt0377818	The Dukes of Hazzard	2005	104	5.1	73268	50000000	30675314	80270227	111069515	Comedy
tt0377981	Gnomeo & Juliet	2011	84	5.9	50266	36000000	25356909	99967670	193967670	Adventure,Animation,Comedy
tt0378072	Hum Tum	2004	142	7.0	12388	n/a	275882	796641	1878702	Comedy,Drama,Romance
tt0378109	Into the Blue	2005	110	5.8	71026	50000000	7057854	18801234	44434439	Action,Adventure,Crime
tt0378194	Kill Bill: Vol. 2	2004	137	8.0	636347	30000000	25600000	66208183	152159461	Action,Crime,Thriller
tt0378284	Machuca	2004	116	7.7	10391	1500000	4635	26676	3187700	Biography,Drama,History
tt0378407	My Date with Drew	2004	90	6.4	4460	1100	85223	181041	262770	Documentary
tt0378793	Speak	2004	89	7.3	23623	1000000	n/a	n/a	n/a	Drama
tt0378897	A Touch of Spice	2003	108	7.5	12369	n/a	n/a	n/a	10395779	Comedy,Drama
tt0378947	Melinda and Melinda	2004	99	6.4	30040	n/a	74238	3826280	20085854	Comedy,Drama,Romance
tt0379217	Coffee and Cigarettes	2003	95	7.1	56434	n/a	99162	2198924	7929307	Comedy,Drama,Music
tt0379225	The Corporation	2003	145	8.1	19771	n/a	28671	3493516	4605682	Documentary,History
tt0379306	A Good Woman	2004	93	6.5	10979	n/a	97060	238609	6877842	Comedy,Drama,Romance
tt0379370	Maqbool	2003	132	8.2	8010	n/a	n/a	n/a	n/a	Crime,Drama,Thriller
tt0379557	Touching the Void	2003	106	8.0	31923	n/a	96973	4593598	13904795	Adventure,Documentary,Drama
tt0379593	The Yes Men	2003	83	6.9	5588	n/a	24373	255364	394154	Comedy,Documentary
tt0379725	Capote	2005	114	7.3	119081	7000000	324857	28750530	49233161	Biography,Crime,Drama
tt0379786	Serenity	2005	119	7.8	273766	39000000	10086680	25514517	38869464	Action,Adventure,Sci-Fi
tt0379865	Leatherheads	2008	114	6.0	30186	58000000	12682595	31373938	41299492	Comedy,Drama,Romance
tt0379889	The Merchant of Venice	2004	131	7.0	33464	30000000	69868	3765585	21560182	Drama,Romance
tt0379976	Savage Grace	2007	97	5.8	10274	4600000	22311	435746	1432799	Drama
tt0380066	The Woods	2006	91	5.7	10418	12000000	n/a	n/a	n/a	Horror,Mystery,Thriller
tt0380268	Cocaine Cowboys	2006	118	7.8	11998	n/a	36295	150056	167078	Crime,Documentary,History
tt0380366	A Fond Kiss	2004	104	7.1	6426	n/a	11250	30148	6571302	Drama,Romance
tt0380389	Goal! The Dream Begins	2005	118	6.7	57880	10000000	1921838	4283255	27610873	Drama,Romance,Sport
tt0380510	The Lovely Bones	2009	135	6.7	148068	65000000	116616	44114232	93621340	Drama,Fantasy,Thriller
tt0380538	Matando Cabos	2004	99	7.5	4295	n/a	75730	155874	5653093	Action,Adventure,Comedy
tt0380599	Oliver Twist	2005	130	6.8	29588	60000000	68447	2080321	42580321	Crime,Drama
tt0380609	P.S.	2004	97	6.1	5819	n/a	18710	180503	273023	Comedy,Drama,Fantasy
tt0380623	The Perfect Man	2005	100	5.5	27223	10000000	5300980	16535005	19770475	Comedy,Family,Romance
tt0380687	Satan's Little Helper	2004	96	5.3	5453	n/a	n/a	n/a	n/a	Comedy,Horror
tt0380817	Winter Passing	2005	98	6.3	7928	3500000	28091	107492	113783	Comedy,Drama
tt0381061	Casino Royale	2006	144	8.0	547947	150000000	40833156	167445960	609447995	Action,Adventure,Thriller
tt0381270	...And They Lived Happily Ever After	2004	100	6.5	4559	n/a	n/a	n/a	6218759	Comedy,Drama,Music
tt0381348	The Place Promised in Our Early Days	2004	91	7.0	11837	n/a	n/a	n/a	n/a	Animation,Drama,Romance
tt0381392	Ma Mère	2004	110	5.1	5885	n/a	10334	71616	1505698	Drama,Romance
tt0381429	Somersault	2004	106	6.7	7022	n/a	21566	92214	1482316	Drama,Romance
tt0381505	Pretty Persuasion	2005	104	6.5	9614	2500000	58570	305800	537126	Comedy,Drama
tt0381668	Tropical Malady	2004	118	7.3	4609	n/a	270	46750	46750	Drama,Fantasy,Romance
tt0381681	Before Sunset	2004	80	8.0	214546	2700000	219425	5820649	15622722	Drama,Romance
tt0381682	A Hole in My Heart	2004	98	4.5	4580	n/a	1720	3784	3784	Drama
tt0381707	White Chicks	2004	109	5.6	121893	37000000	19676748	70831760	113086475	Comedy,Crime
tt0381849	3:10 to Yuma	2007	122	7.7	274277	55000000	14035033	53606916	70016220	Action,Crime,Drama
tt0381936	Bummer	2003	110	7.1	5638	700000	n/a	n/a	3278000	Crime,Drama
tt0381940	Cargo	2009	112	6.2	18093	n/a	n/a	n/a	n/a	Mystery,Sci-Fi,Thriller
tt0381966	Creep	2004	85	5.6	26896	n/a	n/a	n/a	7480424	Horror,Mystery,Thriller
tt0381971	Curious George	2006	87	6.5	14716	50000000	14703405	58360760	69834815	Adventure,Animation,Comedy
tt0382073	Heights	2005	93	6.9	4446	n/a	52885	1160817	1306281	Drama,Romance
tt0382077	Hide and Seek	2005	101	6.0	78921	30000000	21959233	51100486	126809881	Drama,Horror,Mystery
tt0382189	My Summer of Love	2004	86	6.7	18758	n/a	90022	1000915	2766976	Drama,Romance
tt0382295	Seven Dwarves	2004	95	4.7	5279	n/a	n/a	n/a	58477595	Comedy,Family
tt0382330	As It Is in Heaven	2004	133	7.5	15472	n/a	2402	10236	18328469	Comedy,Drama,Music
tt0382383	Yuva	2004	161	7.4	8058	n/a	210000	331166	567746	Action,Drama,Thriller
tt0382561	Hair Show	2004	105	5.1	5631	n/a	155349	305281	305281	Comedy,Romance
tt0382625	The Da Vinci Code	2006	149	6.6	379244	125000000	77073388	217536138	758239851	Mystery,Thriller
tt0382628	Dark Water	2005	105	5.6	57935	30000000	9939251	25473352	68357079	Drama,Horror,Mystery
tt0382765	Jindabyne	2006	123	6.3	6202	n/a	28298	400438	6044112	Crime,Drama,Mystery
tt0382810	Little Fish	2005	114	6.2	8037	n/a	6127	8148	3248506	Crime,Drama,Romance
tt0382932	Ratatouille	2007	111	8.0	595852	150000000	47027395	206445654	623722818	Adventure,Animation,Comedy
tt0382992	Stealth	2005	121	5.1	50097	135000000	13251545	32116746	76932872	Action,Adventure,Sci-Fi
tt0383010	The Three Stooges	2012	92	5.0	28899	30000000	17010125	44338224	54819301	Comedy,Family
tt0383028	Synecdoche, New York	2008	124	7.6	74715	20000000	172194	3083538	4580758	Comedy,Drama
tt0383060	Zoom	2006	83	4.3	17602	35000000	4510408	11989328	12506188	Action,Adventure,Comedy
tt0383216	The Pink Panther	2006	93	5.6	77297	80000000	20220412	82226474	158851357	Adventure,Comedy,Crime
tt0383222	BloodRayne	2005	95	2.9	33215	25000000	1550000	2405420	3650275	Action,Adventure,Fantasy
tt0383353	Evil Aliens	2005	93	5.3	5474	1800000	n/a	n/a	n/a	Comedy,Horror,Sci-Fi
tt0383534	Noel	2004	96	6.2	8473	n/a	n/a	n/a	2280924	Drama
tt0383574	Pirates of the Caribbean: Dead Man's Chest	2006	151	7.3	623546	225000000	135634554	423315812	1066179725	Action,Adventure,Fantasy
tt0383694	Vera Drake	2004	125	7.6	22716	11000000	13207	3775283	13267869	Crime,Drama
tt0383846	When I Grow Up, I'll Be a Kangaroo	2004	92	8.4	8734	n/a	n/a	n/a	13793	Comedy
tt0384116	G.O.R.A.	2004	127	8.0	51434	5000000	n/a	n/a	20839049	Adventure,Comedy,Sci-Fi
tt0384286	Cry Wolf	2005	90	5.8	25249	1000000	4551000	10047674	15585495	Drama,Horror,Mystery
tt0384369	Before the Fall	2004	117	7.4	13630	n/a	8036	144254	3764219	Drama,Sport,Thriller
tt0384488	Saint Ralph	2004	98	7.4	5646	n/a	140881	489389	1881975	Comedy,Drama,Sport
tt0384504	Saving Face	2004	91	7.4	9289	n/a	75104	1187266	1236518	Comedy,Drama,Romance
tt0384533	She Hate Me	2004	138	5.3	7008	8000000	55016	366037	1526951	Comedy,Drama
tt0384537	Silent Hill	2006	125	6.5	205752	50000000	20152598	46982632	97607453	Horror
tt0384642	Kicking & Screaming	2005	95	5.6	34405	45000000	20159925	52842724	56070433	Comedy,Family,Romance
tt0384680	The Weather Man	2005	102	6.5	75399	22000000	4248465	12482775	19039770	Comedy,Drama
tt0384686	The White Countess	2005	135	6.6	5910	16000000	46348	1669971	4092682	Drama,History,Romance
tt0384793	Accepted	2006	93	6.4	117865	23000000	10023835	36323505	38505009	Comedy
tt0384806	The Amityville Horror	2005	90	6.0	100860	19000000	23507007	65233369	107516369	Horror
tt0384814	Ask the Dust	2006	117	5.8	8926	n/a	68779	743847	2460057	Drama,Romance
tt0384819	Azumi	2003	128	6.8	13971	n/a	2848	41803	6710522	Action,Adventure,Drama
tt0385002	Green Street Hooligans	2005	109	7.5	135460	n/a	48760	346830	3154346	Crime,Drama,Sport
tt0385004	House of Flying Daggers	2004	119	7.5	103672	n/a	397472	11050094	92863945	Action,Adventure,Drama
tt0385017	In My Father's Den	2004	127	7.6	7044	n/a	n/a	n/a	1627788	Drama,Mystery,Thriller
tt0385056	Lonesome Jim	2005	91	6.6	7446	500000	13798	154187	182378	Comedy,Drama
tt0385057	The Long Weekend	2005	85	5.2	7435	n/a	1286	1286	3540754	Comedy
tt0385267	In Good Company	2004	109	6.4	52258	26000000	151750	45806659	61315215	Comedy,Drama,Romance
tt0385277	The Music Man	2007	107	7.5	6797	n/a	n/a	n/a	n/a	Drama,Musical,Romance
tt0385307	Miss Congeniality 2: Armed & Fabulous	2005	115	5.1	65709	45000000	14043215	48478006	101393569	Action,Comedy,Crime
tt0385560	Boo	2005	94	4.2	4553	n/a	n/a	n/a	118357	Horror
tt0385700	Final Fantasy VII: Advent Children	2005	101	7.2	53737	n/a	n/a	n/a	n/a	Action,Adventure,Animation
tt0385705	The Football Factory	2004	91	6.8	27358	n/a	n/a	n/a	1228003	Crime,Drama,Sport
tt0385726	Glory Road	2006	118	7.2	40610	n/a	13594734	42647449	42938449	Biography,Drama,Sport
tt0385751	The Ketchup Effect	2004	90	5.2	4322	n/a	n/a	n/a	195236	Comedy,Drama
tt0385752	The Golden Compass	2007	113	6.1	170882	180000000	26125000	70107728	372234864	Adventure,Family,Fantasy
tt0385880	Monster House	2006	91	6.6	92527	75000000	22217226	73661010	140175006	Adventure,Animation,Comedy
tt0385887	Motherless Brooklyn	2019	144	7.2	4690	26000000	3500454	9000134	10800134	Crime,Drama
tt0386005	New Police Story	2004	123	7.0	23406	n/a	n/a	n/a	8712057	Action,Crime,Drama
tt0386032	Sicko	2007	123	7.9	72119	9000000	68969	24540079	36163768	Documentary,Drama
tt0386064	Tae Guk Gi: The Brotherhood of War	2004	140	8.1	36192	12800000	260135	1111061	70092496	Action,Drama,War
tt0386117	Where the Wild Things Are	2009	101	6.7	97450	100000000	32695407	77233467	100086793	Adventure,Drama,Family
tt0386140	The Legend of Zorro	2005	129	5.9	87899	75000000	16328506	46464023	142400065	Action,Adventure,Romance
tt0386342	Brothers	2004	117	7.5	10455	n/a	8161	389220	489706	Drama,War
tt0386504	Haven	2004	115	5.8	6292	n/a	38356	142483	197312	Crime,Drama
tt0386588	Hitch	2005	118	6.6	282553	70000000	43142214	179495555	368015934	Comedy,Romance
tt0386651	Mountain Patrol	2004	85	7.6	4473	n/a	16915	143383	185920	Action,Drama
tt0386741	Renaissance	2006	105	6.7	15261	18000000	10800	70644	1831348	Action,Animation,Sci-Fi
tt0386820	Terkel in Trouble	2004	77	7.1	9179	n/a	3648	51168	306003	Animation,Comedy,Musical
tt0387055	Battle in Heaven	2005	98	5.6	5757	n/a	20351	70899	258227	Crime,Drama
tt0387059	Bee Season	2005	104	5.5	6460	14000000	120544	1180560	6856989	Drama,Family
tt0387131	The Constant Gardener	2005	129	7.4	127050	25000000	8577000	33579797	82466670	Drama,Mystery,Romance
tt0387412	Metallica: Some Kind of Monster	2004	141	7.5	16591	n/a	46359	1222708	1980444	Documentary,Music
tt0387514	Prime	2005	105	6.2	38541	22000000	6220935	22827153	67937494	Comedy,Drama,Romance
tt0387564	Saw	2004	103	7.6	359220	1200000	18276468	56000369	103911669	Horror,Mystery,Thriller
tt0387575	Seed of Chucky	2004	87	4.8	36332	12000000	8800000	17083732	24829644	Comedy,Fantasy,Horror
tt0387808	Idiocracy	2006	84	6.6	135316	n/a	124367	444093	485199	Adventure,Comedy,Sci-Fi
tt0387877	The Black Dahlia	2006	121	5.6	69134	50000000	10005895	22545080	49332692	Crime,Drama,Mystery
tt0387898	Caché	2005	117	7.3	67860	n/a	57010	3647381	16197824	Drama,Mystery,Thriller
tt0387914	Innocent Voices	2004	120	7.9	6976	n/a	192055	837878	7048103	Drama,Thriller,War
tt0388125	In Her Shoes	2005	130	6.4	57320	n/a	10017575	32880591	83073883	Comedy,Drama,Romance
tt0388139	It's All Gone Pete Tong	2004	90	7.3	18626	2000000	19717	120620	1635056	Biography,Comedy,Drama
tt0388182	King of California	2007	93	6.6	21539	10000000	35814	268461	1045786	Comedy,Drama
tt0388318	Frozen Land	2005	130	7.4	5509	n/a	n/a	n/a	1701582	Drama
tt0388419	Christmas with the Kranks	2004	99	5.3	37775	60000000	21570867	73780539	96593018	Comedy,Family
tt0388473	Tokyo Godfathers	2003	93	7.8	27380	n/a	29259	129560	215562	Adventure,Animation,Comedy
tt0388482	Transporter 2	2005	87	6.3	182937	32000000	16540720	43095856	85167639	Action,Thriller
tt0388500	Beauty Shop	2005	105	5.5	15536	n/a	12801465	36351350	37245453	Comedy
tt0388505	Live and Become	2005	140	7.9	5603	n/a	n/a	n/a	3691534	Drama
tt0388789	Born Into Brothels: Calcutta's Red Light Kids	2004	85	7.2	15254	n/a	14605	3515061	3529201	Biography,Documentary,News
tt0388795	Brokeback Mountain	2005	134	7.7	305752	14000000	547425	83043761	178062759	Drama,Romance
tt0388838	Clean	2004	111	6.8	4354	n/a	14953	138711	2892685	Drama,Music,Romance
tt0388888	Dig!	2004	107	7.8	5806	n/a	20437	127067	228828	Documentary,Music
tt0388980	The Greatest Game Ever Played	2005	120	7.4	26283	26000000	3657322	15337393	15431177	Biography,Drama,History
tt0389328	Rise: Blood Hunter	2007	97	4.9	11116	n/a	59371	114306	2850927	Action,Horror,Mystery
tt0389557	Black Book	2006	145	7.7	69393	21000000	112521	4398532	26768563	Drama,Thriller,War
tt0389722	30 Days of Night	2007	113	6.6	158011	30000000	15951902	39569000	75505977	Action,Horror,Thriller
tt0389790	Bee Movie	2007	91	6.1	131469	150000000	38021044	126631277	287594577	Adventure,Animation,Comedy
tt0389828	C.S.A.: The Confederate States of America	2004	89	6.4	4550	n/a	5706	672156	744165	Comedy,Drama,War
tt0389860	Click	2006	107	6.4	288822	82500000	40011365	137355633	237681299	Comedy,Drama,Fantasy
tt0389957	Edison	2005	99	5.3	14324	25000000	n/a	n/a	4165675	Action,Crime,Drama
tt0390022	Friday Night Lights	2004	118	7.2	55280	30000000	20269025	61255921	61950770	Action,Drama,Sport
tt0390221	Maria Full of Grace	2004	101	7.4	33058	3000000	139066	6529624	12594630	Crime,Drama
tt0390384	Primer	2004	77	6.9	91623	7000	28162	424760	545436	Drama,Sci-Fi,Thriller
tt0390521	Super Size Me	2004	100	7.2	96973	65000	516641	11536423	20641054	Comedy,Documentary,Drama
tt0390538	Tarnation	2003	88	7.1	6147	220	12740	592014	638521	Biography,Documentary
tt0390614	Waqt: The Race Against Time	2005	153	6.8	9093	n/a	454800	815064	2395616	Comedy,Drama,Family
tt0390808	36th Precinct	2004	111	7.1	15678	n/a	n/a	n/a	n/a	Action,Crime,Drama
tt0391024	Control Room	2004	84	7.6	4940	n/a	27125	2589616	2724826	Documentary
tt0391198	The Grudge	2004	91	5.9	133625	10000000	39128715	110359362	187281115	Horror,Mystery,Thriller
tt0391304	A Lot Like Love	2005	107	6.6	65364	30000000	7576593	21845719	42886719	Comedy,Drama,Romance
tt0392465	Mozart and the Whale	2005	94	6.9	8410	12000000	19610	36006	84447	Comedy,Drama,Romance
tt0392878	The Onion Movie	2008	86	6.2	14972	n/a	n/a	n/a	n/a	Comedy
tt0393109	Brick	2005	110	7.3	96267	475000	83574	2075743	3947579	Action,Crime,Drama
tt0393162	Coach Carter	2005	136	7.3	115239	30000000	24182961	67264877	76669554	Biography,Drama,Sport
tt0393597	Earth	2007	90	8.0	13936	n/a	8825760	32011576	108976456	Documentary
tt0393635	Reeker	2005	90	5.2	9547	n/a	n/a	n/a	2290800	Horror,Mystery,Thriller
tt0393685	Santa's Slay	2005	78	5.3	8496	n/a	n/a	n/a	6982	Comedy,Fantasy,Horror
tt0393735	The Shaggy Dog	2006	98	4.4	17442	50000000	16310058	61123569	87134280	Comedy,Family,Fantasy
tt0393775	Simon	2004	102	7.9	7831	n/a	2453	4055	1107774	Comedy,Drama
tt0395119	Alatriste	2006	145	6.1	11796	n/a	n/a	n/a	23482607	Adventure,Drama,History
tt0395125	El Crimen Perfecto (The Perfect Crime)	2004	105	7.1	10813	n/a	9588	418843	9042432	Comedy,Crime,Thriller
tt0395140	My Little Bride	2004	115	7.1	4969	n/a	n/a	n/a	297756	Comedy,Drama,Romance
tt0395169	Hotel Rwanda	2004	121	8.1	318706	17500000	100091	23530892	33882243	Biography,Drama,History
tt0395251	The Producers	2005	134	6.3	39084	45000000	154590	19398532	38058335	Comedy,Musical
tt0395495	Catch and Release	2006	124	6.0	22668	25000000	7658898	15539051	16159325	Comedy,Drama,Romance
tt0395584	The Devil's Rejects	2005	107	6.8	88788	7000000	7067335	17044981	19390029	Horror
tt0395585	House of 9	2005	86	5.5	8749	6000000	n/a	n/a	n/a	Drama,Horror,Mystery
tt0395699	The Pacifier	2005	95	5.6	82288	56000000	30552694	113086868	198636868	Action,Comedy,Drama
tt0395972	North Country	2005	126	7.3	37781	35000000	6422455	18337722	25211175	Drama
tt0396171	Perfume: The Story of a Murderer	2006	147	7.5	223546	60000000	37079	2223293	135039924	Crime,Drama
tt0396184	With Blood on My Hands: Pusher II	2004	100	7.4	17197	n/a	1792	1605	35718	Action,Crime,Drama
tt0396269	Wedding Crashers	2005	119	6.9	318856	40000000	32200000	209255921	285176741	Comedy,Romance
tt0396555	Meet the Robinsons	2007	95	6.8	81834	150000000	25123781	97822171	169333034	Adventure,Animation,Comedy
tt0396592	Fat Albert	2004	93	4.3	10724	26000000	10021510	48116322	48551322	Animation,Comedy,Family
tt0396652	Ice Princess	2005	98	6.0	23389	n/a	6807471	24402491	27645491	Comedy,Drama,Family
tt0396688	The King	2005	105	6.7	6990	n/a	8927	282183	757310	Drama,Thriller
tt0396707	The Secret of Moonacre	2008	103	6.1	9125	32000000	n/a	n/a	7099478	Adventure,Family,Fantasy
tt0396752	Nanny McPhee	2005	97	6.5	63135	25000000	14503650	47144110	121500821	Comedy,Family,Fantasy
tt0396857	Shadowboxer	2005	93	5.5	6383	n/a	103238	370627	519802	Action,Crime,Drama
tt0397044	Blood and Chocolate	2007	98	5.5	16756	15000000	2074300	3526847	6340723	Drama,Fantasy,Horror
tt0397065	House of Wax	2005	108	5.3	109961	40000000	12077236	32064800	68766121	Horror,Thriller
tt0397078	Just My Luck	2006	103	5.4	51514	28000000	5692285	17326650	38159905	Comedy,Fantasy,Romance
tt0397101	The Skeleton Key	2005	104	6.5	101517	43000000	16057945	47907715	91974818	Drama,Horror,Mystery
tt0397313	Eight Below	2006	120	7.3	57430	40000000	20188176	81612565	120455994	Adventure,Drama,Family
tt0397535	Memoirs of a Geisha	2005	145	7.4	133113	85000000	682504	57490508	162242962	Drama,Romance
tt0397619	Samaritan Girl	2004	95	7.1	12543	1000000	n/a	n/a	328161	Drama
tt0397892	Bolt	2008	96	6.8	178311	150000000	26223128	114053579	309979994	Adventure,Animation,Comedy
tt0398017	Derailed	2005	108	6.6	68711	22000000	12211986	36024076	57479076	Crime,Drama,Thriller
tt0398027	Down in the Valley	2005	108	6.4	17502	8000000	22806	568932	855009	Drama,Romance,Thriller
tt0398165	The Longest Yard	2005	113	6.4	153331	82000000	47606480	158119460	190320568	Comedy,Crime,Sport
tt0398286	Tangled	2010	100	7.7	376202	260000000	48767052	200821936	591794936	Adventure,Animation,Comedy
tt0398375	Rumor Has It...	2005	97	5.5	50075	70000000	3473155	43000262	88933562	Comedy,Drama,Romance
tt0398712	Assault on Precinct 13	2005	109	6.3	71426	30000000	7000000	20040895	35294470	Action,Crime,Drama
tt0398808	Bridge to Terabithia	2007	96	7.1	134453	17000000	22564612	82272442	137587063	Drama,Family,Fantasy
tt0398883	The Consequences of Love	2004	100	7.5	13774	n/a	n/a	n/a	2556056	Crime,Drama,Romance
tt0398913	DOA: Dead or Alive	2006	87	4.8	42074	21000000	260713	480813	7563172	Action,Adventure
tt0399095	Trade	2007	120	7.4	16248	12000000	118086	214307	1465077	Crime,Drama,Thriller
tt0399102	Godzilla: Final Wars	2004	125	6.5	6964	19500000	n/a	n/a	9167302	Action,Adventure,Fantasy
tt0399146	A History of Violence	2005	96	7.4	213980	32000000	364000	31504633	60740827	Crime,Drama,Thriller
tt0399201	The Island	2005	136	6.8	290961	126000000	12409070	35818913	162949164	Action,Sci-Fi,Thriller
tt0399295	Lord of War	2005	122	7.6	281863	50000000	9390144	24149632	72617068	Action,Crime,Drama
tt0399327	The Man	2005	83	5.5	24087	33000000	4025000	8330720	13485145	Action,Comedy,Crime
tt0399854	Vizontele Tuuba	2003	111	6.5	12946	3000000	n/a	n/a	13954476	Comedy,Drama
tt0399862	End of the Spear	2005	108	6.8	4743	10000000	4712000	11967000	12128105	Adventure,Biography,Drama
tt0399877	What the #$*! Do We (K)now!?	2004	109	5.3	12908	n/a	7655	10942306	21054050	Comedy,Documentary,Drama
tt0400234	Black Friday	2004	143	8.5	16784	n/a	25000	35000	1610897	Action,Crime,Drama
tt0400426	Far Cry	2008	95	3.1	12800	30000000	n/a	n/a	783501	Action,Adventure,Sci-Fi
tt0400497	Herbie Fully Loaded	2005	101	4.8	42897	50000000	12709221	66023816	144146816	Adventure,Comedy,Family
tt0400525	The Ice Harvest	2005	92	6.3	22517	16000000	3744000	9016782	10156968	Comedy,Crime,Drama
tt0400717	Open Season	2006	86	6.1	80810	85000000	23624548	85105259	197309027	Adventure,Animation,Comedy
tt0401085	C.R.A.Z.Y.	2005	127	7.9	30453	n/a	n/a	n/a	3710169	Comedy,Drama
tt0401233	Appleseed	2004	101	7.0	17156	n/a	66869	129135	1464651	Action,Animation,Drama
tt0401244	The Baxter	2005	91	6.5	4515	n/a	37437	181872	181872	Comedy,Romance
tt0401383	The Diving Bell and the Butterfly	2007	112	8.0	99522	n/a	75721	6003227	19780116	Biography,Drama
tt0401420	Fierce People	2005	107	6.5	6144	n/a	19968	85410	269755	Drama,Thriller
tt0401445	A Good Year	2006	117	7.0	83873	35000000	3721526	7459300	42064105	Comedy,Drama,Romance
tt0401711	Paris, je t'aime	2006	120	7.3	68582	13000000	39242	4899278	17471727	Comedy,Drama,Romance
tt0401729	John Carter	2012	132	6.6	245384	250000000	30180188	73078100	284139100	Action,Adventure,Sci-Fi
tt0401792	Sin City	2005	124	8.0	721810	40000000	28100000	74103820	158733820	Crime,Thriller
tt0401815	Tamara	2005	98	5.1	9357	3500000	29157	206871	206871	Drama,Fantasy,Horror
tt0401855	Underworld: Evolution	2006	106	6.7	182562	50000000	26857181	62318875	111340801	Action,Adventure,Fantasy
tt0401997	Breach	2007	110	7.0	56168	n/a	10504990	33231264	40953935	Biography,Crime,Drama
tt0402014	Ab Tak Chhappan	2004	129	7.9	7510	n/a	n/a	n/a	n/a	Action,Crime,Drama
tt0402022	Æon Flux	2005	93	5.4	120359	62000000	12661112	25874337	52304001	Action,Adventure,Crime
tt0402057	Beowulf & Grendel	2005	103	5.8	16990	n/a	4360	68820	92076	Action,Adventure,Drama
tt0402158	Empire of the Wolves	2005	128	5.9	10737	n/a	n/a	n/a	12373145	Action,Crime,Drama
tt0402249	The Dark Hours	2005	80	6.0	5165	n/a	338	423	423	Horror,Thriller
tt0402399	The New World	2005	135	6.7	79499	30000000	30864	12712093	49334775	Biography,Drama,History
